x,y,z
0.54,0.267327,-6.733918570727724
0.55,0.267327,-6.992292038408664
0.56,0.267327,-7.559990506089662
0.57,0.267327,-4.479251973770488
0.58,0.267327,-9.46003644145128
0.59,0.267327,-7.789942909132151
0.6,0.267327,-10.232886376813099
0.61,0.267327,-3.573533844493909
0.62,0.267327,-4.483762312174804
0.63,0.267327,-0.6466767798558521
0.64,0.267327,-0.9394732475366254
0.65,0.267327,5.43984928478244
0.66,0.267327,1.7784008171016694
0.67,0.267327,8.693123349420603
0.68,0.267327,11.238217881739843
0.69,0.267327,6.717149414058895
0.7,0.267327,3.957067946377947
0.71,0.267327,3.7626594786971737
0.72,0.267327,-1.9959569889837212
0.73,0.267327,-45.14202545666467
0.74,0.267327,-30.948981924345617
0.75,0.267327,-7.740558392026514
0.76,0.267327,1.9122021402927203
0.77,0.267327,-1.3366493273882725
0.78,0.267327,-3.0015157950690536
0.79,0.267327,-0.25280926275002
0.8,0.267327,-1.552929730430833
0.81,0.267327,-4.3535391981117755
0.82,0.267327,-8.676852665792808
0.83,0.267327,0.8526158665264347
0.84,0.267327,-0.4306596011545025
0.85,0.267327,1.6805969311645867
0.86,0.267327,1.9857004634836812
0.87,0.267327,7.660188995802855
0.88,0.267327,-0.09891647187805575
0.89,0.267327,3.673229060441031
0.9,0.267327,6.135070592760258
0.91,0.267327,-4.371104874920775
0.92,0.267327,-3.773032342601482
0.93,0.267327,-7.166658810282456
0.94,0.267327,-1.7094552779633432
0.95,0.267327,1.1828062543556825
0.96,0.267327,-2.128301213325244
0.97,0.267327,-0.1540076810060782
0.98,0.267327,-0.5237081486869783
0.0,0.27722800000000003,-50.46402444909097
0.01,0.27722800000000003,-19.944044138132426
0.02,0.27722800000000003,-12.119619827173892
0.03,0.27722800000000003,-10.664336516215371
0.04,0.27722800000000003,-13.051338205256798
0.05,0.27722800000000003,-7.402939894298129
0.06,0.27722800000000003,-7.909082583339568
0.07,0.27722800000000003,-8.712100272381122
0.08,0.27722800000000003,-9.616191961422487
0.09,0.27722800000000003,-7.558125650463808
0.1,0.27722800000000003,-9.423154339505459
0.11,0.27722800000000003,-10.45224602854671
0.12,0.27722800000000003,-8.117080717588237
0.13,0.27722800000000003,-12.98748040662963
0.14,0.27722800000000003,-0.784639095671082
0.15,0.27722800000000003,-0.002451784712548033
0.16,0.27722800000000003,4.248974526246116
0.17,0.27722800000000003,8.610019837204618
0.18,0.27722800000000003,9.940302148163141
0.19,0.27722800000000003,14.12239245912167
0.2,0.27722800000000003,4.989540770080339
0.21,0.27722800000000003,4.226318081038812
0.22,0.27722800000000003,13.550742391997346
0.23,0.27722800000000003,5.620038702955867
0.24,0.27722800000000003,4.944219013914562
0.25,0.27722800000000003,6.8206443248732285
0.26,0.27722800000000003,13.918017635831688
0.27,0.27722800000000003,9.151132946790199
0.28,0.27722800000000003,10.179902257748836
0.29,0.27722800000000003,8.707207568707304
0.3,0.27722800000000003,10.390517879665936
0.31,0.27722800000000003,10.430518190624412
0.32,0.27722800000000003,6.172178501582948
0.33,0.27722800000000003,2.906513812541675
0.34,0.27722800000000003,10.941876123500151
0.35,0.27722800000000003,14.92157343445865
0.36,0.27722800000000003,11.26479574541736
0.37,0.27722800000000003,11.605089056375846
0.38,0.27722800000000003,16.88800836733435
0.39,0.27722800000000003,13.084746678292959
0.4,0.27722800000000003,16.51537198925155
0.41,0.27722800000000003,18.91401430021017
0.42,0.27722800000000003,14.176426611168608
0.43,0.27722800000000003,18.491084922127243
0.44,0.27722800000000003,15.95369223308569
0.45,0.27722800000000003,16.409463544044343
0.46,0.27722800000000003,5.417725855002914
0.47,0.27722800000000003,4.545372165961567
0.48,0.27722800000000003,10.023604476920013
0.49,0.27722800000000003,1.8492497878785343
0.5,0.27722800000000003,-10.147127901162776
0.51,0.27722800000000003,-9.410838590204207
0.52,0.27722800000000003,-3.578846279245681
0.53,0.27722800000000003,-15.154568968287094
0.54,0.27722800000000003,-10.63336765732845
0.55,0.27722800000000003,-8.813338346370074
0.56,0.27722800000000003,-9.680076035411389
0.57,0.27722800000000003,-7.788025724452837
0.58,0.27722800000000003,-4.7553494134944
0.59,0.27722800000000003,-5.6838561025356285
0.6,0.27722800000000003,-11.811335791577221
0.61,0.27722800000000003,-5.46445148061855
0.62,0.27722800000000003,-4.1703011696600925
0.63,0.27722800000000003,-1.1508088587015664
0.64,0.27722800000000003,8.775421452256978
0.65,0.27722800000000003,9.077384763215605
0.66,0.27722800000000003,12.50385907417433
0.67,0.27722800000000003,2.214269385132752
0.68,0.27722800000000003,8.98107669609135
0.69,0.27722800000000003,3.7525220070498335
0.7,0.27722800000000003,-1.400104681991479
0.71,0.27722800000000003,0.4404316289669623
0.72,0.27722800000000003,-3.705359060074443
0.73,0.27722800000000003,-4.529616749115917
0.74,0.27722800000000003,-10.86266343815737
0.75,0.27722800000000003,-9.4642651271987
0.76,0.27722800000000003,-3.7743628162402274
0.77,0.27722800000000003,4.984387494718476
0.78,0.27722800000000003,-1.6596941943230377
0.79,0.27722800000000003,-10.324284883364385
0.8,0.27722800000000003,-11.787946572405986
0.81,0.27722800000000003,-3.2186492614473536
0.82,0.27722800000000003,-5.780944950488902
0.83,0.27722800000000003,-0.7785416395303173
0.84,0.27722800000000003,-8.909684328571643
0.85,0.27722800000000003,-4.530085017613146
0.86,0.27722800000000003,2.7408722933455465
0.87,0.27722800000000003,3.951526604303922
0.88,0.27722800000000003,-3.9403580847373405
0.89,0.27722800000000003,-11.660611773778896
0.9,0.27722800000000003,-3.6342834628202354
0.91,0.27722800000000003,-2.960983151861683
0.92,0.27722800000000003,-7.104820840903244
0.93,0.27722800000000003,-3.763307529944541
0.94,0.27722800000000003,-5.337321218986062
0.95,0.27722800000000003,0.4509700919725219
0.96,0.27722800000000003,-0.47338559706895467
0.97,0.27722800000000003,3.38814771388968
0.98,0.27722800000000003,5.8602770248481875
0.0,0.287129,-19.151486393939308
0.01,0.287129,-15.440764027210776
0.02,0.287129,-18.19244366048224
0.03,0.287129,-15.685090293753774
0.04,0.287129,-8.241213927025342
0.05,0.287129,-14.349094560296635
0.06,0.287129,-7.946233193568219
0.07,0.287129,-8.020666826839715
0.08,0.287129,-9.584602460111228
0.09,0.287129,-10.052591093382716
0.1,0.287129,-7.0908927266542605
0.11,0.287129,-15.725140359925604
0.12,0.287129,-6.263929993197166
0.13,0.287129,-5.184554626468753
0.14,0.287129,-0.18623525974021504
0.15,0.287129,1.399732106988381
0.16,0.287129,8.628276473716824
0.17,0.287129,3.6566258404452583
0.18,0.287129,5.991371207173756
0.19,0.287129,9.063422573902358
0.2,0.287129,8.516820940630737
0.21,0.287129,3.3188513073594095
0.22,0.287129,7.424105674087855
0.23,0.287129,7.939027040816427
0.24,0.287129,10.146575407544788
0.25,0.287129,3.5316147742734074
0.26,0.287129,4.952786141001866
0.27,0.287129,1.9222975077303772
0.28,0.287129,2.165490874458783
0.29,0.287129,8.260979241187442
0.3,0.287129,3.8198456079159087
0.31,0.287129,-7.016307025355559
0.32,0.287129,8.743488341372995
0.33,0.287129,12.110216708101461
0.34,0.287129,8.215470074830023
0.35,0.287129,10.177657441558495
0.36,0.287129,6.961621808286964
0.37,0.287129,10.77659217501548
0.38,0.287129,8.568125541744052
0.39,0.287129,7.059609908472453
0.4,0.287129,13.441475275201014
0.41,0.287129,22.717870641929494
0.42,0.287129,17.946660008657886
0.43,0.287129,20.549472375386586
0.44,0.287129,17.275819742115004
0.45,0.287129,19.010468108843497
0.46,0.287129,15.816649475572035
0.47,0.287129,7.861600842300618
0.48,0.287129,1.0642662090290287
0.49,0.287129,6.228357575757627
0.5,0.287129,-0.25696505751398035
0.51,0.287129,-8.215187690785456
0.52,0.287129,-6.608713324056907
0.53,0.287129,-9.891154957328354
0.54,0.287129,-9.405041590599922
0.55,0.287129,-5.766829223871355
0.56,0.287129,-10.566115857142904
0.57,0.287129,-9.249680490414335
0.58,0.287129,-6.009173123685969
0.59,0.287129,-11.208118756957333
0.6,0.287129,-3.0152183902288243
0.61,0.287129,-6.809379023500355
0.62,0.287129,-5.214867656771844
0.63,0.287129,0.34277870995663307
0.64,0.287129,7.27542507668511
0.65,0.287129,9.364565443413653
0.66,0.287129,17.91537581014211
0.67,0.287129,2.3287351768707367
0.68,0.287129,6.569486543599169
0.69,0.287129,3.5282559103277435
0.7,0.287129,0.1444962770561915
0.71,0.287129,-3.552252356215263
0.72,0.287129,-3.3268809894867672
0.73,0.287129,-4.8331996227582295
0.74,0.287129,-2.5409342560298
0.75,0.287129,-12.286754889301278
0.76,0.287129,0.5494564774271566
0.77,0.287129,-1.0530541558441655
0.78,0.287129,1.6994162108842374
0.79,0.287129,-0.5920584223871401
0.8,0.287129,-3.8120000556587
0.81,0.287129,-4.636677688930149
0.82,0.287129,-2.600027322201754
0.83,0.287129,-3.5165019554731316
0.84,0.287129,-7.184930588744692
0.85,0.287129,-8.298426222016133
0.86,0.287129,3.745548144712302
0.87,0.287129,-5.195585488559118
0.88,0.287129,-7.39184512183067
0.89,0.287129,-1.8979197551020661
0.9,0.287129,-6.3810443883736525
0.91,0.287129,-6.80850602164503
0.92,0.287129,-7.6295216549167435
0.93,0.287129,-10.782080288188126
0.94,0.287129,-7.726875921459623
0.95,0.287129,-2.521768554731125
0.96,0.287129,0.40501881199736545
0.97,0.287129,5.499530178725877
0.98,0.287129,10.285203545454465
0.0,0.29703,-13.233666443838388
0.01,0.29703,-18.31638101837143
0.02,0.29703,-12.309250592904618
0.03,0.29703,-8.773312167437666
0.04,0.29703,-10.976143741970759
0.05,0.29703,-15.454365316503754
0.06,0.29703,-9.055144891036889
0.07,0.29703,-9.935954465569921
0.08,0.29703,-10.409050040103125
0.09,0.29703,-10.869692614636051
0.1,0.29703,-7.515639189169178
0.11,0.29703,-42.5243787637022
0.12,0.29703,-8.091223338235409
0.13,0.29703,-3.118272912768475
0.14,0.29703,-0.3562604873015971
0.15,0.29703,-4.237558061834648
0.16,0.29703,1.8274333636322808
0.17,0.29703,4.509611789099267
0.18,0.29703,6.534075214566087
0.19,0.29703,4.308539640032905
0.2,0.29703,3.781245065500002
0.21,0.29703,10.539840490966867
0.22,0.29703,-1.3287620835662892
0.23,0.29703,1.1854473419006126
0.24,0.29703,6.090282767367626
0.25,0.29703,4.5871581928344085
0.26,0.29703,1.5442396183013898
0.27,0.29703,9.087747043768331
0.28,0.29703,5.7247594692352095
0.29,0.29703,4.767777894702135
0.3,0.29703,4.468999320169132
0.31,0.29703,8.065484745636013
0.32,0.29703,10.173445171102912
0.33,0.29703,6.161531596569716
0.34,0.29703,10.28853502203674
0.35,0.29703,9.871104447503626
0.36,0.29703,13.440733872970554
0.37,0.29703,11.633410298437525
0.38,0.29703,14.803626723904472
0.39,0.29703,18.467006149371286
0.4,0.29703,19.82057157483814
0.41,0.29703,14.02130500030512
0.42,0.29703,15.586540425771886
0.43,0.29703,22.4913758512389
0.44,0.29703,25.074921276705822
0.45,0.29703,16.514424702172732
0.46,0.29703,14.83893712763961
0.47,0.29703,14.879514553106674
0.48,0.29703,7.132737978573459
0.49,0.29703,2.3176024040403718
0.5,0.29703,1.3779548295073027
0.51,0.29703,-7.100999745025774
0.52,0.29703,-6.69201431955878
0.53,0.29703,-5.645088894091828
0.54,0.29703,-2.5151564686250367
0.55,0.29703,-10.919648043158077
0.56,0.29703,-3.2909356176911615
0.57,0.29703,-9.94591519222422
0.58,0.29703,-6.053042766757358
0.59,0.29703,-4.8506003412904874
0.6,0.29703,-4.655482915823541
0.61,0.29703,-5.289465490356633
0.62,0.29703,1.1529669351103848
0.63,0.29703,7.935731360577165
0.64,0.29703,11.448232786044173
0.65,0.29703,11.040079211511056
0.66,0.29703,15.828214636978032
0.67,0.29703,3.9395930624448283
0.68,0.29703,8.16083348791176
0.69,0.29703,6.533686913378574
0.7,0.29703,2.78837533884564
0.71,0.29703,-22.34560823568745
0.72,0.29703,-0.23178881022045061
0.73,0.29703,-7.055713384753631
0.74,0.29703,-7.361327959286768
0.75,0.29703,-0.987498533819803
0.76,0.29703,-3.01088710835279
0.77,0.29703,-2.7129856828860284
0.78,0.29703,-2.851851257419071
0.79,0.29703,-6.287836831952177
0.8,0.29703,-4.6095644064852195
0.81,0.29703,-3.589738981018286
0.82,0.29703,-4.227872555551471
0.83,0.29703,-8.01053813008457
0.84,0.29703,-9.767568704617702
0.85,0.29703,-2.089051279150681
0.86,0.29703,-8.470593853683795
0.87,0.29703,-5.323082428216821
0.88,0.29703,-8.110631002749983
0.89,0.29703,-6.028061577283097
0.9,0.29703,-13.778744151816113
0.91,0.29703,-6.739387726349264
0.92,0.29703,-4.88069530088228
0.93,0.29703,-7.854521875415344
0.94,0.29703,-1.3176074499484685
0.95,0.29703,0.4417199755184811
0.96,0.29703,0.19152540098536974
0.97,0.29703,3.8656478264523457
0.98,0.29703,1.8620352519192238
0.0,0.306931,-21.49555984989877
0.01,0.306931,-14.517441821216153
0.02,0.306931,-12.277361792533497
0.03,0.306931,-15.262134763850668
0.04,0.306931,-6.997639735167809
0.05,0.306931,-9.90599770648521
0.06,0.306931,-6.027733677802416
0.07,0.306931,-11.39800464911957
0.08,0.306931,-9.879603620437024
0.09,0.306931,-9.510861591754178
0.1,0.306931,-11.473417563071393
0.11,0.306931,-9.42596453438864
0.12,0.306931,-8.992280505706049
0.13,0.306931,-4.666994477023195
0.14,0.306931,-0.7494244483403918
0.15,0.306931,-2.3391774196577444
0.16,0.306931,-11.848365390975005
0.17,0.306931,-1.6976403622921907
0.18,0.306931,-1.308389333609398
0.19,0.306931,1.2368666950732177
0.2,0.306931,7.638811723756021
0.21,0.306931,4.511460752438779
0.22,0.306931,15.147781781121466
0.23,0.306931,-1.0266891901958388
0.24,0.306931,4.2063108384869565
0.25,0.306931,1.11460486716976
0.26,0.306931,1.3158668958524231
0.27,0.306931,1.7927629245351682
0.28,0.306931,-4.173699046782076
0.29,0.306931,2.991185981900685
0.3,0.306931,-0.6825519894165382
0.31,0.306931,1.6854580392661092
0.32,0.306931,5.382081067949002
0.33,0.306931,11.345550096631655
0.34,0.306931,13.73235912531436
0.35,0.306931,14.96633615399719
0.36,0.306931,12.837764182679962
0.37,0.306931,10.074915211362622
0.38,0.306931,17.933159240045484
0.39,0.306931,14.711814268728176
0.4,0.306931,21.00609329741087
0.41,0.306931,18.34212132609366
0.42,0.306931,17.62175235477639
0.43,0.306931,19.57911838345899
0.44,0.306931,23.66661041214195
0.45,0.306931,22.51728644082459
0.46,0.306931,17.840374469507424
0.47,0.306931,15.566539498190082
0.48,0.306931,4.01975452687293
0.49,0.306931,5.1458205555557015
0.5,0.306931,3.383948584238283
0.51,0.306931,0.22095261292099622
0.52,0.306931,-1.7108423583961212
0.53,0.306931,-7.950498329713469
0.54,0.306931,-9.319304301030684
0.55,0.306931,-10.75671427234795
0.56,0.306931,-7.436067243665207
0.57,0.306931,-12.197696214982557
0.58,0.306931,-12.905858186299724
0.59,0.306931,-5.373053157616937
0.6,0.306931,-8.203529128934179
0.61,0.306931,-1.4373261002514255
0.62,0.306931,3.04811592843123
0.63,0.306931,9.679797957114033
0.64,0.306931,15.49873598579677
0.65,0.306931,14.513719014479534
0.66,0.306931,15.954971043162345
0.67,0.306931,10.390608071845122
0.68,0.306931,13.59162610052772
0.69,0.306931,-1.5015458707895277
0.7,0.306931,1.7822361578932941
0.71,0.306931,1.856300186575936
0.72,0.306931,0.32855821525868123
0.73,0.306931,-4.998987756058568
0.74,0.306931,-5.539669727375667
0.75,0.306931,-12.384793698693102
0.76,0.306931,-2.3268426700103646
0.77,0.306931,-6.164154641327514
0.78,0.306931,-6.473390612644835
0.79,0.306931,-7.823642583962055
0.8,0.306931,-6.110661555279307
0.81,0.306931,-1.7858645265964697
0.82,0.306931,-5.5350414979138804
0.83,0.306931,-9.623086469231112
0.84,0.306931,-4.418406440548324
0.85,0.306931,-8.31138241186568
0.86,0.306931,-5.8637823831828655
0.87,0.306931,-11.910567354500131
0.88,0.306931,-10.150223325817365
0.89,0.306931,-8.304674297134738
0.9,0.306931,-13.65785526845184
0.91,0.306931,-14.209767239769121
0.92,0.306931,-2.361533211086453
0.93,0.306931,-1.39415718240366
0.94,0.306931,-1.4851321537208833
0.95,0.306931,1.4336598749619043
0.96,0.306931,-1.978360096355459
0.97,0.306931,4.456300932327281
0.98,0.306931,3.191253961010034
0.0,0.316832,-21.82102273373721
0.01,0.316832,-23.78670427184477
0.02,0.316832,-10.289737809952385
0.03,0.316832,-11.074510348060016
0.04,0.316832,-7.441558886167513
0.05,0.316832,-8.79371342427521
0.06,0.316832,-12.435419962382753
0.07,0.316832,-11.664772500490471
0.08,0.316832,-11.976400038598058
0.09,0.316832,-9.253116576705679
0.1,0.316832,-8.851853114813366
0.11,0.316832,-10.21597165292087
0.12,0.316832,-6.08594919102859
0.13,0.316832,-7.151239729136137
0.14,0.316832,-4.240943267243665
0.15,0.316832,-1.7200518053514315
0.16,0.316832,-3.258486343459026
0.17,0.316832,0.7741241184334058
0.18,0.316832,7.433443580325729
0.19,0.316832,4.882557042218195
0.2,0.316832,1.5140445041106432
0.21,0.316832,9.546898966003027
0.22,0.316832,-2.079181572104517
0.23,0.316832,0.4114358897878674
0.24,0.316832,-10.443160648319804
0.25,0.316832,-3.563382186427475
0.26,0.316832,0.013417275464917111
0.27,0.316832,-3.360710262642556
0.28,0.316832,2.154077199249741
0.29,0.316832,4.142254661142147
0.3,0.316832,5.855529123034557
0.31,0.316832,-0.9351034150730584
0.32,0.316832,6.1470680468192995
0.33,0.316832,7.56810550871171
0.34,0.316832,6.201545970604116
0.35,0.316832,3.2597914324963995
0.36,0.316832,15.152752894388755
0.37,0.316832,7.592345356281157
0.38,0.316832,14.710649818173579
0.39,0.316832,3.0386702800659577
0.4,0.316832,18.50853574195844
0.41,0.316832,25.677621203850777
0.42,0.316832,25.85598366574311
0.43,0.316832,29.45158212763556
0.44,0.316832,29.48101858952782
0.45,0.316832,32.35957605142028
0.46,0.316832,27.88974451331262
0.47,0.316832,22.73754097520498
0.48,0.316832,11.06482843709739
0.49,0.316832,11.573024898989729
0.5,0.316832,11.391524360882158
0.51,0.316832,0.7498178227746166
0.52,0.316832,-9.772503715333073
0.53,0.316832,-5.126611253440728
0.54,0.316832,-11.373542791548289
0.55,0.316832,-7.086049329655907
0.56,0.316832,-13.12765786776356
0.57,0.316832,-8.206863405871104
0.58,0.316832,-12.36492694397873
0.59,0.316832,-3.2422294820861453
0.6,0.316832,-4.8036130201937794
0.61,0.316832,-0.6640685583014374
0.62,0.316832,8.29774090359092
0.63,0.316832,11.6928993654833
0.64,0.316832,9.653976827375686
0.65,0.316832,14.961978289268018
0.66,0.316832,19.809529751160426
0.67,0.316832,22.875831213052834
0.68,0.316832,13.827630674945226
0.69,0.316832,6.853649136837589
0.7,0.316832,1.6528615987300554
0.71,0.316832,-4.684156939377658
0.72,0.316832,-6.389828477485253
0.73,0.316832,-15.398722015592853
0.74,0.316832,-4.095603553700471
0.75,0.316832,-7.530522091808166
0.76,0.316832,-11.075304629915763
0.77,0.316832,-6.3493351680233445
0.78,0.316832,-13.112622706130878
0.79,0.316832,-1.1759602442385813
0.8,0.316832,-6.228066782346218
0.81,0.316832,-13.355612320453815
0.82,0.316832,-4.514896858561428
0.83,0.316832,-9.275499396669034
0.84,0.316832,-8.507048934776662
0.85,0.316832,-12.520337472884194
0.86,0.316832,-9.35100801099179
0.87,0.316832,-9.315468549099478
0.88,0.316832,-14.023336087207099
0.89,0.316832,-9.396243625314696
0.9,0.316832,-10.552110163422299
0.91,0.316832,-13.925993701529933
0.92,0.316832,-9.85310023963757
0.93,0.316832,-3.862481777745188
0.94,0.316832,4.465538684147305
0.95,0.316832,-2.3040968539603455
0.96,0.316832,5.750973607931996
0.97,0.316832,4.747451069824365
0.98,0.316832,1.2788415317168074
0.0,0.326733,-20.000588058383983
0.01,0.326733,-11.797752715613342
0.02,0.326733,-10.843941372842778
0.03,0.326733,-12.314446030072304
0.04,0.326733,-6.71878868730164
0.05,0.326733,-11.279626344531152
0.06,0.326733,-12.208383001760467
0.07,0.326733,-10.344170658990038
0.08,0.326733,-9.649392316219519
0.09,0.326733,-12.771996973448836
0.1,0.326733,-11.169259630678312
0.11,0.326733,-10.212274287907803
0.12,0.326733,-7.77970294513716
0.13,0.326733,-11.566369602366763
0.14,0.326733,-6.318857259596143
0.15,0.326733,-7.201226916825476
0.16,0.326733,-9.985208574054923
0.17,0.326733,0.23080976871563053
0.18,0.326733,5.145803111486202
0.19,0.326733,-14.09765154574336
0.2,0.326733,1.8673907970272694
0.21,0.326733,1.9684191397977884
0.22,0.326733,-0.4430035174315208
0.23,0.326733,-5.834895174661028
0.24,0.326733,1.3466991681094669
0.25,0.326733,0.976292510880171
0.26,0.326733,-4.952953146349387
0.27,0.326733,-2.5208698035788757
0.28,0.326733,-3.724284460808235
0.29,0.326733,2.876743881962284
0.3,0.326733,4.219959224732975
0.31,0.326733,5.6622965675035175
0.32,0.326733,8.478900910273978
0.33,0.326733,11.535007253044682
0.34,0.326733,6.641650595815122
0.35,0.326733,7.316409938585707
0.36,0.326733,11.064166281356279
0.37,0.326733,16.657138624126787
0.38,0.326733,7.566027966897309
0.39,0.326733,18.279605309667886
0.4,0.326733,11.909686652438495
0.41,0.326733,27.384981995209046
0.42,0.326733,35.401782337979625
0.43,0.326733,33.97668768075016
0.44,0.326733,37.39412202352071
0.45,0.326733,32.60916436629134
0.46,0.326733,30.768297709061812
0.47,0.326733,22.012637051832485
0.48,0.326733,21.706926394602988
0.49,0.326733,13.46689073737366
0.5,0.326733,1.8643060801441607
0.51,0.326733,1.461427422914653
0.52,0.326733,-4.1267532343147195
0.53,0.326733,-6.198087891544219
0.54,0.326733,-10.321180548773668
0.55,0.326733,-5.475523206003004
0.56,0.326733,-12.29246386323257
0.57,0.326733,-8.121855520461963
0.58,0.326733,-9.177321177691397
0.59,0.326733,-7.289915834920862
0.6,0.326733,-9.492110492150232
0.61,0.326733,-1.844207149379713
0.62,0.326733,3.7346051933908484
0.63,0.326733,12.060730536161373
0.64,0.326733,13.887588878931865
0.65,0.326733,16.075287221702524
0.66,0.326733,14.015427564473043
0.67,0.326733,17.321777907243586
0.68,0.326733,14.356888250014208
0.69,0.326733,9.399810592784775
0.7,0.326733,1.1475679355553439
0.71,0.326733,0.1895142783259871
0.72,0.326733,-6.132553378903594
0.73,0.326733,-5.716339036133036
0.74,0.326733,-10.762771693362424
0.75,0.326733,-12.187622350591823
0.76,0.326733,-9.578538007821294
0.77,0.326733,-5.025116665050746
0.78,0.326733,-6.430436322280229
0.79,0.326733,-10.545471979509557
0.8,0.326733,-1.7051856367390883
0.81,0.326733,-8.525788293968617
0.82,0.326733,-4.219437951197847
0.83,0.326733,-6.967286608427457
0.84,0.326733,-6.967576265656703
0.85,0.326733,-10.298676922886216
0.86,0.326733,-12.853166580115726
0.87,0.326733,-18.06707923734507
0.88,0.326733,-13.057603894574527
0.89,0.326733,-14.45462255180405
0.9,0.326733,-11.933916209033441
0.91,0.326733,-13.090944866262817
0.92,0.326733,-7.014574523492229
0.93,0.326733,-8.660372180721652
0.94,0.326733,0.6906561620488674
0.95,0.326733,-2.1065084951806057
0.96,0.326733,2.159069847589876
0.97,0.326733,1.296720190360361
0.98,0.326733,6.250775533131105
0.0,0.336634,-23.36641717757584
0.01,0.336634,-19.112123342164523
0.02,0.336634,-12.11637550675323
0.03,0.336634,-10.595968671342007
0.04,0.336634,-16.289673835930785
0.05,0.336634,-11.200175000519494
0.06,0.336634,-11.935872165108321
0.07,0.336634,-17.74725332969706
0.08,0.336634,-11.942666494285845
0.09,0.336634,-8.434955658874514
0.1,0.336634,-17.377683823463258
0.11,0.336634,-11.43637898805207
0.12,0.336634,-8.822222152640848
0.13,0.336634,-7.702695317229427
0.14,0.336634,-6.933265481818239
0.15,0.336634,-4.258317646406908
0.16,0.336634,-1.932002810995641
0.17,0.336634,-0.8652099755845484
0.18,0.336634,-3.254227140173157
0.19,0.336634,4.405583695238079
0.2,0.336634,-9.347691469350707
0.21,0.336634,0.833603366060629
0.22,0.336634,3.9931702014717985
0.23,0.336634,2.6363790368829996
0.24,0.336634,-2.5902841277056723
0.25,0.336634,-8.346001292294432
0.26,0.336634,0.8772865431168384
0.27,0.336634,2.5961793785280634
0.28,0.336634,3.5396812139393887
0.29,0.336634,-1.0273149506493837
0.3,0.336634,3.7035408847618783
0.31,0.336634,-0.42033927982686237
0.32,0.336634,7.968719555584357
0.33,0.336634,8.600942390995556
0.34,0.336634,6.824229226406828
0.35,0.336634,8.898103061818006
0.36,0.336634,9.563772897229342
0.37,0.336634,11.104198732640612
0.38,0.336634,19.558931568051776
0.39,0.336634,22.859855403463143
0.4,0.336634,21.948865238874305
0.41,0.336634,28.3826020742855
0.42,0.336634,41.79485490969694
0.43,0.336634,39.16779974510814
0.44,0.336634,38.68259158051944
0.45,0.336634,34.34069341593067
0.46,0.336634,38.66090425134189
0.47,0.336634,23.741613086753205
0.48,0.336634,13.239802922164472
0.49,0.336634,15.060746757575657
0.5,0.336634,8.47153359298693
0.51,0.336634,4.345700428398118
0.52,0.336634,-12.613141736190641
0.53,0.336634,-12.274130900779255
0.54,0.336634,-0.33893006536811754
0.55,0.336634,-5.539715229956869
0.56,0.336634,-13.270040394545617
0.57,0.336634,-12.489136559134408
0.58,0.336634,-7.705790723723112
0.59,0.336634,-7.138752888311728
0.6,0.336634,-7.219909052900562
0.61,0.336634,-1.167276217489416
0.62,0.336634,1.711284617922047
0.63,0.336634,3.4819354533332216
0.64,0.336634,9.818015288744391
0.65,0.336634,8.760297124155727
0.66,0.336634,15.657168959566889
0.67,0.336634,17.321617794978124
0.68,0.336634,17.638899630389574
0.69,0.336634,13.08899346580074
0.7,0.336634,5.735620301211952
0.71,0.336634,4.598068136623283
0.72,0.336634,-3.3541820279655212
0.73,0.336634,-12.389195192554212
0.74,0.336634,-7.181288357142989
0.75,0.336634,-14.234856521731786
0.76,0.336634,-3.611911686320468
0.77,0.336634,-2.994092850909169
0.78,0.336634,-13.690727015497941
0.79,0.336634,-5.723787180086674
0.8,0.336634,-12.170910344675463
0.81,0.336634,-7.449576509264261
0.82,0.336634,-5.878388673852896
0.83,0.336634,-9.547190838441793
0.84,0.336634,-13.171804003030502
0.85,0.336634,-17.803985167619203
0.86,0.336634,-15.872446332208028
0.87,0.336634,-17.00755749679672
0.88,0.336634,-17.41732666138546
0.89,0.336634,-14.676949825974134
0.9,0.336634,-13.91557599056307
0.91,0.336634,-12.99087315515169
0.92,0.336634,-5.312751319740528
0.93,0.336634,-1.1483024843292924
0.94,0.336634,3.6274753510821256
0.95,0.336634,2.54143718649334
0.96,0.336634,-1.6691139780955382
0.97,0.336634,1.217503857315819
0.98,0.336634,5.024530692727012
0.0,0.346535,-14.445458457575683
0.01,0.346535,-15.673802276314177
0.02,0.346535,-11.703659095052558
0.03,0.346535,-13.971064913790997
0.04,0.346535,-12.16693773252939
0.05,0.346535,-16.314715551267682
0.06,0.346535,-11.963224370006287
0.07,0.346535,-17.12516218874464
0.08,0.346535,-16.268544007483115
0.09,0.346535,-11.061828826221472
0.1,0.346535,-11.966686644959964
0.11,0.346535,-5.728233463698302
0.12,0.346535,-9.636020282436675
0.13,0.346535,-15.28916810117505
0.14,0.346535,-6.16692591991341
0.15,0.346535,-6.0703177386519656
0.16,0.346535,-5.9002235573904045
0.17,0.346535,1.3594696238712913
0.18,0.346535,1.3601298051329422
0.19,0.346535,6.267528986394495
0.2,0.346535,5.109253167656107
0.21,0.346535,5.5225113489176465
0.22,0.346535,0.42405053017921546
0.23,0.346535,-3.134859288559255
0.24,0.346535,-0.6881531072975804
0.25,0.346535,-3.480461926036014
0.26,0.346535,-18.430240744774324
